Date,Close,3_Day_Volatility,9_Day_Volatility,14_Day_Volatility,21_Day_Volatility,30_Day_Volatility,60_Day_Volatility,90_Day_Volatility,3_Day_Percent_Volatility,9_Day_Percent_Volatility,14_Day_Percent_Volatility,21_Day_Percent_Volatility,30_Day_Percent_Volatility,60_Day_Percent_Volatility,90_Day_Percent_Volatility
2010-06-28,121.08999633789062,25.013719924679208,22.450188296388788,20.660404113875092,20.544485656671554,20.639307768503606,19.939584849003285,19.42696970553998,2.2538778404477853,3.5037467359090697,4.0215575998009845,4.8977474122402604,5.8809463582644375,8.034950407631975,9.587773840516755
2010-06-29,121.2699966430664,24.838527885023097,22.126695337169686,20.597985617066264,20.57441688326391,20.43366864482835,19.941846685686194,19.420574045591174,2.2347700592385173,3.44813431765986,4.003456670182422,4.8976026448381855,5.813709645062483,8.02393426816439,9.570391008300032
2010-06-30,121.68000030517578,18.07802662685042,20.562490495551366,19.239024659945667,20.396742386960952,20.526625112221254,20.01467492686963,19.466253617279026,1.6210341963541193,3.1935777713742044,3.726727143968767,4.838948339155473,5.820478716284678,8.026102347216392,9.56057823043141
2010-07-01,117.04000091552734,44.346692018585564,30.11433739247345,26.859313670804816,25.35664504748117,22.38631632297648,21.34760720624434,20.172450475189144,4.134159900693068,4.862504089855256,5.40909167409361,6.25412924187992,6.599464189247199,8.900004813263212,10.30019213077798
2010-07-02,118.48999786376953,51.43159461746678,30.341604138107495,28.071322041459652,25.469173937375547,22.90133687311111,21.79610847736378,20.51255517877264,4.7359668627051885,4.839247457620619,5.58399373512489,6.205010842217839,6.668674202020254,8.975788773964268,10.345680328396737
2010-07-06,116.51000213623047,47.493598284315496,30.145744609285053,27.86305603481383,25.559686460348686,23.21019904510006,21.75359533789458,20.41158018249719,4.447666563940544,4.889717734875933,5.6367566462264405,6.332886270583921,6.873469527438868,9.110520508068303,10.469703951819403
2010-07-07,117.7300033569336,30.497168598709337,31.877455829634997,28.843930969724546,24.865335337451725,23.235984483537237,22.062121154866112,20.627658714208224,2.82639412215296,5.117024314096956,5.77472142563725,6.0970048590942225,6.809798765098761,9.143984129159206,10.470894052410456
2010-07-08,117.20999908447266,25.401545022400203,31.472572803313138,27.656874494867193,24.7628555194753,23.13784456547719,21.982943715377246,20.56169602975865,2.3645898843186077,5.074445220870512,5.5616311618748755,6.09881469658967,6.81112096952812,9.151589686473324,10.48371621157219
2010-07-09,118.36000061035156,15.759711815298715,31.325927542820146,28.167164175440096,25.40544409616643,23.38240690320257,22.30168426259085,20.662047317084305,1.4527927700774925,5.00172678024291,5.609212766852744,6.196282490776217,6.816235896934353,9.194075357597667,10.432523636976162
2010-07-12,117.33999633789062,17.971386174549433,30.53040032755972,26.569892577362232,24.859764955451745,23.353516770297368,22.193594439140096,20.543637315481057,1.67107469661651,4.917081570949658,5.337126243737615,6.115899282837366,6.866992549710184,9.229048537626847,10.462904306109841
2010-07-13,118.36000061035156,19.407209792977863,31.623763227932617,26.788991544656195,25.072672090682207,23.752276975356004,21.802062583937467,20.724920298890112,1.7890336070260773,5.04928140477247,5.334763288468245,6.11512077822369,6.924057203502611,8.988101705126319,10.46426898431519
2010-07-14,118.30000305175781,16.263290140895496,31.371393227519974,26.75323709047273,25.031745061092096,23.535431238693246,21.78960548608644,20.715084482783187,1.4999749667332307,5.011526543924565,5.330345133095818,6.108235154898782,6.864323796757099,8.987521992745862,10.464607345685748
2010-07-15,118.2300033569336,9.974408979647592,18.745768076334254,26.63646308936207,24.47300588396352,23.52049715616887,21.775918765081162,20.623570201753854,0.9204915935418472,2.996377463821394,5.310221078274354,5.975427613043796,6.864029673196348,8.987194497156278,10.42454556029026
2010-07-16,116.66999816894531,13.61562730986615,18.608980176202298,25.75408285141496,24.594932126710194,23.06603832538254,21.693887705703574,20.53244372774422,1.2733236960782797,3.014285375813784,5.202961890598248,6.085493660287194,6.821410340543751,9.073055167051773,10.517255741879586
2010-07-19,115.7300033569336,11.721209176893371,16.051689949849244,25.117885235250842,23.746048266978498,22.70899478008245,21.588834028716345,20.301210263393667,1.105062413982546,2.6211735750540766,5.115650353905463,5.923177638233648,6.770368413750392,9.102455755798527,10.483274262113548
2010-07-20,116.6500015258789,20.462795123663433,15.499573888343024,25.828837372082443,23.958086539607468,22.02396248736368,21.65752089645212,20.51063142206409,1.9139939656265437,2.5110536647852006,5.218958656110602,5.9289359331221405,6.514349675943193,9.059398176708578,10.507883905053069
2010-07-21,115.8499984741211,16.39307262355513,15.693358924309198,25.506958728954594,22.707521043013976,21.934307330199434,21.55563049626705,20.381815963788412,1.5439196243048305,2.5600052713406733,5.189510494100455,5.658262218165589,6.532632825188307,9.079042576965486,10.513996491571028
2010-07-22,116.86000061035156,16.274842480816957,15.51564795222915,18.092495755250575,22.89868818484252,22.372877163533175,21.484441329584552,20.609324276368657,1.5195369551334699,2.509140711548788,3.6491888785178457,5.65658211473475,6.605661438180639,8.970848772587974,10.539471960255863
2010-07-23,116.08999633789062,16.415690117876004,15.05282591910403,16.943468579496894,22.812178963558683,21.90654162890417,21.394190839617067,20.2214223317846,1.5428535521115945,2.4504408628174,3.4401016186649165,5.672589405153493,6.510875346402393,8.99241668519313,10.409692159019288
2010-07-26,115.5199966430664,15.373962947416752,13.448729129735542,14.948865247881615,22.635115591310303,21.58520839532738,21.324184851118968,20.091319785376246,1.4520749032383928,2.200113385507716,3.0501051174373903,5.656332435742706,6.447026202254002,9.00721699987344,10.393750391529792
2010-07-27,113.51000213623047,12.355650352280836,15.783798938225333,15.592846844586765,22.190896600138018,21.869283529328378,21.236478915382833,20.001992925336385,1.1876591937388974,2.6278368141558612,3.2378373518654913,5.643520343816242,6.647537259743235,9.12901107068041,10.530769860868276
2010-07-28,113.77999877929688,18.210947454454356,16.22314856018329,15.775497767110915,21.969373033004345,21.499870315064864,21.28041075034083,19.710402520292966,1.7463326486836965,2.6945745569896253,3.2679913187422462,5.573924929958919,6.519739934051087,9.126188533327344,10.352626668351451
2010-07-29,114.29000091552734,22.054993018981442,15.781783222008485,15.027911944696813,22.198290747379332,21.6684168458286,21.334980820894557,19.784382672616303,2.1055184212172873,2.609569223409599,3.0992324665460584,5.606872445482603,6.541529473707683,9.108762434456267,10.345113307772321
2010-07-30,115.48999786376953,7.675861418626926,17.09656683605236,16.043440058980647,22.932369372471566,21.715732066104106,21.69814184695534,20.062064323145258,0.7251754764479428,2.7975993566464203,3.2742879525223336,5.73210229251633,6.48769550260156,9.167555027695707,10.38131166545482
2010-08-02,115.54000091552734,9.238549788584393,16.192292287648808,15.238045264574218,17.10645658350957,21.496736830092807,20.550053210302117,19.70419356410986,0.872432416362448,2.648481553062753,3.108569918997336,4.2740251147265695,6.419490049830798,8.678725232870812,10.191715286944287
2010-08-03,115.98999786376953,9.363880144830409,15.96263865681031,15.539365219855002,16.414901550708695,20.726845675867093,20.652270364122437,19.77703876081828,0.8808372304772037,2.600789041674163,3.1577408180773405,4.08532977134537,6.1655671256752,8.688056093669159,10.189707289506204
2010-08-04,116.72000122070312,5.441430740338132,15.575004844759022,16.094790500803676,15.315131311259954,20.732401083835896,20.79563091508696,19.682212709697055,0.5086606937985723,2.5217608107861027,3.2501528974957035,3.7877806257519224,6.128647961275726,8.693650409011656,10.07742609647191
2010-08-05,116.9800033569336,3.7793859864018327,14.974414125067131,14.754961054884037,14.74567459546983,20.78832714263858,19.86091093799959,19.72759730150907,0.35250881034070336,2.419129928614189,2.9729676636035407,3.6388352507995236,6.131521707050141,8.28443489357675,10.078213374745154
2010-08-06,117.83999633789062,5.037099007156839,14.967694298607174,14.546726702670897,15.056667004563515,21.097630273150614,20.03283445532101,19.84882081727272,0.4663888121227571,2.4003975150825867,2.909620223802456,3.688463602484065,6.1773372741350805,8.29516514505673,10.066140206900274
2010-08-09,117.4000015258789,10.321781417756025,7.6795683077852335,14.228984078513482,14.511297015807544,20.53558621551182,19.911952865046807,19.73062434720561,0.9592833625148148,1.2362027047123065,2.85673225455465,3.5681861709858165,6.035306901212671,8.276011925461283,10.043699486073468
2010-08-10,117.7300033569336,10.398078558139533,7.672339728801761,13.74087477752099,14.1603887980473,20.18067362095614,19.981190793043808,19.665994460916238,0.9636654636737021,1.2315772359032764,2.7510024229373173,3.472141362128349,5.9143750246612194,8.281510658506917,9.982739548318579
2010-08-11,117.33999633789062,6.825872047002507,8.790661645703489,13.229156973945571,13.695856305040188,20.110915826167115,19.831179944716645,19.591674742941073,0.6347057455279353,1.415782299307882,2.657356655191222,3.369399425293834,5.913520884434217,8.246655257673229,9.978068386037487
2010-08-12,118.7699966430664,14.649935100638356,9.561233392115568,14.058017932762082,14.788879995184006,20.808572376235475,20.296419007045024,19.961119874706622,1.3458272375652798,1.5213465700557274,2.789851559388889,3.5944952797685428,6.044994334333454,8.338501873118286,10.043825133843479
2010-08-13,118.73999786376953,15.398872432988552,9.65337050657307,13.65054919016371,14.782620463992577,15.784059756368602,19.393574248231833,19.802824816995795,1.4149863208668867,1.5363951330308192,2.709672694666177,3.5938816143512606,4.586506746011602,7.969593592757291,9.966693276374253
2010-08-16,119.7300033569336,12.036513008200059,10.294244881109838,9.028394474701587,14.04154120325773,15.60206046787472,19.57079682314576,20.026922005327727,1.096877307610711,1.6248470443608714,1.7773431268398243,3.385487081867938,4.496134753943325,7.975921453218113,9.99613691913007
2010-08-17,119.75,9.16845165116667,10.2869551055286,9.19567062286824,13.459080445448755,14.333478235383698,19.518641860659617,19.96353995753117,0.8353737687049233,1.623425288238287,1.8099710661066264,3.244510947066667,4.129870428317959,7.953337793600841,9.9628367853159
2010-08-18,120.22000122070312,7.771425000065203,10.336987906242161,9.222292865430163,13.27324791101914,14.02425354426049,19.32823005477095,20.013709680189095,0.7053168983620963,1.6249434980927056,1.808114500365678,3.187203949690127,4.024976820875509,7.844959627719875,9.948826379048175
2010-08-19,120.38999938964844,3.6501303879172995,9.908873389057055,8.479481313967067,12.784611273847952,13.923016651907114,19.331562577331574,20.02963480472185,0.3308097667479868,1.5554456880129077,1.6601320066585412,3.0655365054663752,3.990279226821438,7.835232753996157,9.942683227217422
2010-08-20,119.97000122070312,7.180516467437348,9.806164207079087,8.997407600559912,12.556326050303927,13.576873847273934,19.154974998272998,19.972234898181405,0.6530454023445393,1.5447118650737275,1.7676996645606406,3.0213378975629532,3.904698237146837,7.790839921620361,9.948898182779104
2010-08-23,119.77999877929688,4.704056370691006,10.10020286794213,9.20754015751546,12.13365846517131,13.180294695366294,19.12514410320059,19.9216256420281,0.4284977739291793,1.5935539711025042,1.8118534395777504,2.924265759106213,3.796655336427946,7.7910459658021995,9.939429434990606
2010-08-24,120.36000061035156,8.332618069153765,9.539202319809785,9.106086323115699,11.931481371076607,13.01971908492642,19.249306844356198,19.52602040673853,0.7553698595763624,1.497789780430266,1.7832545021858925,2.8616832612535004,3.7323278860333295,7.803838425703811,9.695105557590823
2010-08-25,121.36000061035156,9.63967528592897,8.09328430900344,9.701229022406624,8.696878454696147,13.397241094922972,19.399803929498,19.74217134628143,0.8666568856609049,1.2602891905825409,1.884147657956408,2.0686985380997074,3.808905167813518,7.800045309314823,9.72165782992118
2010-08-26,120.95999908447266,11.41335944819281,8.736382498966904,9.742052839131167,9.082362647905612,13.423914071138922,19.352869574222286,19.69248300195363,1.0295135739668575,1.3649314782662465,1.8983332444242138,2.1675366068679263,3.8291091444185117,7.806905990490945,9.729257296178174
2010-08-27,121.01000213623047,11.353369446773456,7.513766985217299,9.290338621518432,9.116932790345158,12.428799013699114,18.963449180148164,19.653148264787237,1.0236791521396529,1.1734306787651512,1.809564312267739,2.1748878223982606,3.5437922452420634,7.646653628444801,9.705811360584786
2010-08-30,120.91000366210938,3.630056482130568,7.595798973328995,9.397694620210874,8.55539032041919,11.980130047436322,18.7831437125562,19.61306105692598,0.3275755698352781,1.187222756216827,1.8319889152270648,2.042617134608631,3.4186894763816045,7.580212870769584,9.694024887043504
2010-08-31,122.08000183105469,11.071594492037718,9.365028987623852,9.795026676979893,9.14864277645987,12.228876429465982,18.507016862419245,19.752509615029965,0.9895232451521465,1.449724849661237,1.8911450637046512,2.16332375920935,3.4562280172252313,7.39719808125868,9.669382472122027
2010-09-01,121.69000244140625,13.18659393848796,9.860382608008386,8.72982058794825,9.420322475815826,11.929772114960464,18.437189858143746,19.682906303801836,1.1823283141279863,1.531298480292056,1.6908853678571225,2.2347052379607533,3.382498439549657,7.392905976886638,9.666189603570682
2010-09-02,122.29000091552734,12.5986963863347,9.521898729065962,8.843215852986775,9.37611043057043,11.773689551465539,18.542009311598193,19.53105988371253,1.1240743006653708,1.4714773931781382,1.7044451305174433,2.213304375057111,3.3218650768787854,7.3984578069880005,9.544558577508546
2010-09-03,121.86000061035156,9.252370977241593,9.915699504940171,8.534078578113789,9.652444450738153,11.504795974758945,18.18256870171666,19.46846668077216,0.8284231348357953,1.5377408990363186,1.6506660111435287,2.2865753217049423,3.25745258069829,7.280637630691793,9.547541539547492
2010-09-07,122.69999694824219,10.758455345351901,10.347760331523691,9.040897734555154,9.673005114219787,11.471729821465658,18.260154542389778,19.642224182434827,0.9566778671767764,1.593759526408109,1.7367237856886322,2.275758861234197,3.2258540557312836,7.261648978478221,9.566808833625775
2010-09-08,122.70999908447266,10.27865838752453,9.365615280917478,8.992212383601638,9.381110700200521,8.982079082180135,18.23609400819391,19.56258834844138,0.9139382138850943,1.4423722070205214,1.7272307070203936,2.206905235297894,2.525557604166831,7.251489530466745,9.527245310544322
2010-09-09,121.55999755859375,15.785303228991626,11.284334479315849,10.529016967871543,10.4721995758785,9.854121213324078,18.005270273085277,19.480414523583708,1.4168458524793837,1.7543096497178832,2.0415540876214973,2.4868901635287597,2.7969684943528152,7.2274370376210015,9.57697812928034
2010-09-10,121.7300033569336,11.401275447780362,11.312345608490288,10.285458550587688,10.266476998104729,9.836497424024344,17.97802230306047,19.438467695496282,1.0219182640285116,1.7562082594684085,1.9915433851335866,2.4346311899396045,2.7880669965053273,7.206421093073822,9.543009969019362
2010-09-13,121.62000274658203,10.997393989712021,11.306969595951204,10.232196911435157,9.219494429175237,9.393929946865766,17.669070656974178,19.421656867938786,0.9866091351475421,1.756961317280169,1.9830224357605202,2.1883232487536555,2.665033455357736,7.0889849340833395,9.543380778244813
2010-09-14,124.0199966430664,22.048169940097235,16.170613975125487,14.198845851288306,12.25157037268803,11.504084275392357,18.596637105151803,19.298110930314866,1.9397295831815484,2.4640855324864455,2.698516491488109,2.8517366731692024,3.200521111554163,7.3167472983195205,9.299167438459461
2010-09-15,123.94000244140625,23.07893505913665,15.86560368750416,13.811562414529975,11.961724214824214,11.531571749285344,17.83759667363685,19.28083250434938,2.0317235833036245,2.4191683147479868,2.6266067585705355,2.7860676776514297,3.210238967450836,7.022636579040881,9.296838053508033
2010-09-16,124.62999725341797,20.45892645558593,16.0152685408948,13.75468026048654,12.123051118819163,11.564496523990005,17.857050120146912,19.36792990664462,1.7911032119150803,2.4284693362594734,2.6013073095252337,2.808010503529833,3.201581055206601,6.991373224321827,9.28713168505265
2010-09-17,124.54000091552734,7.117808180846309,15.624459624067523,13.800503232425529,12.12882213760575,11.603666588097223,17.807694133790186,18.60676076870642,0.6235880331261162,2.37092123191415,2.611859468898372,2.811377338454278,3.2147465134389477,6.977087633072394,8.928590265903065
2010-09-20,124.87000274658203,6.224059883188835,15.321065701009179,13.740532923354449,12.167317957402265,11.471119446751981,17.852808289107546,18.622814824167182,0.5438460745325489,2.318738846900597,2.593637060813069,2.8128470183020995,3.1696261244466646,6.976277940441194,8.912677414348234
2010-09-21,126.01000213623047,9.97132263226186,16.07141144178026,13.78057074002761,12.432683524397982,11.656348656838059,17.90646139491054,18.818516581971064,0.8633921715683247,2.4102938072883417,2.5776617870804044,2.848191833137337,3.1916691609426384,6.9339404353993315,8.92485875037473
2010-09-22,126.19999694824219,8.189877451394072,13.295300550670971,13.451837662748208,12.32865855814197,11.676708547192606,17.545317021441615,18.842878723960816,0.7080736220094788,1.990947459449854,2.5123840097109036,2.8201087596735452,3.19243051099311,6.783865521071436,8.922958905590534
2010-09-23,126.30000305175781,9.217365399640956,13.375017768631196,13.42422111862216,12.31068585467005,11.506758988692981,17.557994941243788,18.7605495557976,0.7962763192569415,2.001299057901876,2.505240843431972,2.8137678623768445,3.1434750142072825,6.783391975441172,8.876937851987194
2010-09-24,126.69000244140625,2.3574846176900532,12.922365532862278,13.037597284565642,12.046763741160511,10.949199202195322,17.60930767229091,18.825447622030584,0.20303311611903152,1.927616617151704,2.4255987772356473,2.744968882623396,2.981950085330627,6.7822733881112045,8.880224622216575
2010-09-27,126.72000122070312,3.035129721394871,6.451148350082464,12.879218617663263,11.829970692270809,10.938266377651981,14.184780373890742,18.059185281218717,0.2613319120956322,0.9620836738300558,2.3955657442144065,2.6949324092067894,2.9782673742970625,5.462013915833707,8.516751381571455
2010-09-28,127.8499984741211,8.937201187446655,7.353487407206625,13.38765929360654,12.256671303060315,11.08313970764938,14.154578233922852,18.22148071373038,0.7627130273818418,1.086960119599621,2.468127958207853,2.767458959971364,2.991041491164595,5.402211222488633,8.51733880070942
2010-09-29,127.94999694824219,9.829120908206956,7.365700218367492,11.412268328994868,12.193573301188836,11.078211950617291,13.317834800503793,18.18216259748174,0.8381750991096332,1.087914446182199,2.102303638563081,2.7510601780915187,2.987375032649776,5.07888873126961,8.4923178719851
2010-09-30,127.91000366210938,10.193220015246878,7.263451072038732,11.553066874800967,11.813951943845051,11.092924886874881,13.11048371853298,17.966451015750273,0.869495310278604,1.0731476733921284,2.128906183197774,2.666245070631937,2.9922778506930894,5.0013766128508825,8.39418952678481
2010-10-01,128.91000366210938,8.99368330237967,8.010034428688224,11.545373791742943,11.869715203418874,11.377751358447403,13.225864267254737,18.151125609814756,0.761221992065162,1.1742721106270468,2.110984890635625,2.6580494427184567,3.0453006485845773,5.006253020150638,8.414686216803492
2010-10-04,128.4600067138672,11.864233683332799,8.017374820545262,7.955180663195203,12.096471605536365,11.33819072722553,13.061582290586065,18.021370332610363,1.0077019727277503,1.1794654719715658,1.4596403286404291,2.7183172865844076,3.045342720377023,4.961388153512451,8.383798955002229
2010-10-05,130.99000549316406,23.9148277590835,14.495738677728923,12.200904542989322,14.24446896217562,13.170634669260757,13.898805054940517,18.822611349046333,1.9920005496971638,2.091332926348037,2.195420000805007,3.139189115540784,3.469196503091807,5.177435032523052,8.587419895915831
2010-10-06,131.80999755859375,24.15717277591864,14.396022370524257,12.31349875362736,14.303541957203182,13.293652163226625,13.91344200857515,18.974143525874062,1.9996689837142112,2.064025912103316,2.201896323013861,3.132597660388147,3.479816283147175,5.150644610663073,8.60270070548342
2010-10-07,130.3699951171875,31.637419390394307,17.943106382921563,14.576998135531415,15.521013863757764,13.999929119817665,14.16737752291481,18.878032929275424,2.6477913517130074,2.601003682662313,2.6354464516452274,3.4367806504408867,3.7051734604025603,5.302579303494663,8.653664911448653
2010-10-08,131.66000366210938,23.268350829630744,18.500692842119854,15.161881387402243,14.811574690761104,14.231463592761454,14.464483594699775,19.1600152844816,1.9282888827589353,2.6555538606557945,2.714332079186996,3.247556735901189,3.729546791447333,5.360736063572207,8.696869886950818
2010-10-11,132.2899932861328,22.812364558982868,18.244691895430485,14.913735871008045,14.84260094511578,14.285425815716746,13.946239295314939,18.916308516241447,1.8814975878743911,2.6063367251659515,2.657193615646484,3.238861624477483,3.7258601769842357,5.144053456945114,8.545360295205947
